"airp_id","photo_year","film_roll","scale_n","focal_length","flying_height","elev","set"
652371,2003,"bcc03004",30000,153,72048,1152.2,"upper_tail"
652372,2003,"bcc03004",30000,153,72045,1385,"upper_tail"
652373,2003,"bcc03004",30000,153,72045,1625.2,"upper_tail"
652374,2003,"bcc03004",30000,153,72044,1507.8,"upper_tail"
652375,2003,"bcc03004",30000,153,71972,1476,"upper_tail"
652376,2003,"bcc03004",30000,153,71975,1616.5,"upper_tail"
652377,2003,"bcc03004",30000,153,71971,1553.4,"upper_tail"
652378,2003,"bcc03004",30000,153,71972,1160.6,"upper_tail"
652379,2003,"bcc03004",30000,153,71970,959.9,"upper_tail"
652380,2003,"bcc03004",30000,153,71979,1269.5,"upper_tail"
652381,2003,"bcc03004",30000,153,71978,1672.8,"upper_tail"
652382,2003,"bcc03004",30000,153,71976,1847.5,"upper_tail"
652383,2003,"bcc03004",30000,153,71971,1937.1,"upper_tail"
652384,2003,"bcc03004",30000,153,71979,1978.7,"upper_tail"
652385,2003,"bcc03004",30000,153,71978,1913.9,"upper_tail"
652386,2003,"bcc03004",30000,153,71976,1887.8,"upper_tail"
652387,2003,"bcc03004",30000,153,71973,1583.3,"upper_tail"
652388,2003,"bcc03004",30000,153,71970,1273.8,"upper_tail"
652389,2003,"bcc03004",30000,153,71970,1384.7,"upper_tail"
652390,2003,"bcc03004",30000,153,71974,1737.7,"upper_tail"
652391,2003,"bcc03004",30000,153,71975,1772.4,"upper_tail"
652392,2003,"bcc03004",30000,153,72386,1989,"upper_tail"
652393,2003,"bcc03004",30000,153,72387,1860.8,"upper_tail"
652394,2003,"bcc03004",30000,153,72381,1428.6,"upper_tail"
652395,2003,"bcc03004",30000,153,72386,1242.5,"upper_tail"
652396,2003,"bcc03004",30000,153,72382,1534.4,"upper_tail"
652397,2003,"bcc03004",30000,153,72380,1744.4,"upper_tail"
652398,2003,"bcc03004",30000,153,72380,1646,"upper_tail"
652399,2003,"bcc03004",30000,153,72383,1600.4,"upper_tail"
652400,2003,"bcc03004",30000,153,72380,1575.1,"upper_tail"
652401,2003,"bcc03004",30000,153,72387,1476.4,"upper_tail"
652402,2003,"bcc03004",30000,153,72384,1184.7,"upper_tail"
652403,2003,"bcc03004",30000,153,72381,989.7,"upper_tail"
652404,2003,"bcc03004",30000,153,72383,1183.3,"upper_tail"
652405,2003,"bcc03004",30000,153,72387,1529.4,"upper_tail"
652406,2003,"bcc03004",30000,153,72380,1787.5,"upper_tail"
652407,2003,"bcc03004",30000,153,72389,1837.3,"upper_tail"
652408,2003,"bcc03004",30000,153,72387,1909.8,"upper_tail"
652409,2003,"bcc03004",30000,153,72466,1283.9,"upper_tail"
652410,2003,"bcc03004",30000,153,72466,1188.7,"upper_tail"
652411,2003,"bcc03004",30000,153,72467,1215.2,"upper_tail"
652412,2003,"bcc03004",30000,153,72467,1202.7,"upper_tail"
652413,2003,"bcc03004",30000,153,72469,1099.9,"upper_tail"
652414,2003,"bcc03004",30000,153,72468,854.8,"upper_tail"
652415,2003,"bcc03004",30000,153,72462,900.2,"upper_tail"
652416,2003,"bcc03004",30000,153,72468,1045.4,"upper_tail"
652417,2003,"bcc03004",30000,153,72460,1292.7,"upper_tail"
652418,2003,"bcc03004",30000,153,72464,1490.4,"upper_tail"
652419,2003,"bcc03004",30000,153,72467,1798.3,"upper_tail"
652420,2003,"bcc03004",30000,153,72463,1917.4,"upper_tail"
652421,2003,"bcc03004",30000,153,72469,1801.6,"upper_tail"
652422,2003,"bcc03004",30000,153,72463,1479.6,"upper_tail"
652423,2003,"bcc03004",30000,153,72460,1550.1,"upper_tail"
652424,2003,"bcc03004",30000,153,72469,1693.6,"upper_tail"
652425,2003,"bcc03004",30000,153,72468,1747.1,"upper_tail"
652426,2003,"bcc03004",30000,153,72256,1909.2,"upper_tail"
652427,2003,"bcc03004",30000,153,72254,1891.2,"upper_tail"
652428,2003,"bcc03004",30000,153,72259,1824.2,"upper_tail"
652429,2003,"bcc03004",30000,153,72259,1809.2,"upper_tail"
652430,2003,"bcc03004",30000,153,72253,1871.1,"upper_tail"
652431,2003,"bcc03004",30000,153,72254,1782.9,"upper_tail"
652432,2003,"bcc03004",30000,153,72256,1624.1,"upper_tail"
652433,2003,"bcc03004",30000,153,72251,1464.9,"upper_tail"
652434,2003,"bcc03004",30000,153,72250,1213.6,"upper_tail"
652435,2003,"bcc03004",30000,153,72253,885.7,"upper_tail"
652436,2003,"bcc03004",30000,153,72250,733.2,"upper_tail"
652437,2003,"bcc03004",30000,153,72256,787,"upper_tail"
652438,2003,"bcc03004",30000,153,72222,1073.8,"upper_tail"
652439,2003,"bcc03004",30000,153,72229,838.3,"upper_tail"
652440,2003,"bcc03004",30000,153,72227,852.1,"upper_tail"
652441,2003,"bcc03004",30000,153,72226,1103.7,"upper_tail"
652442,2003,"bcc03004",30000,153,72227,1432.8,"upper_tail"
652443,2003,"bcc03004",30000,153,72227,1608.3,"upper_tail"
652444,2003,"bcc03004",30000,153,72229,1733.4,"upper_tail"
652445,2003,"bcc03004",30000,153,72228,1811.7,"upper_tail"
652446,2003,"bcc03004",30000,153,72226,1830.1,"upper_tail"
652447,2003,"bcc03004",30000,153,72223,1994.8,"upper_tail"
652448,2003,"bcc03004",30000,153,72228,2073,"upper_tail"
652449,2003,"bcc03004",30000,153,72228,2007.4,"upper_tail"
652450,2003,"bcc03004",30000,153,72280,1876.1,"upper_tail"
652451,2003,"bcc03004",30000,153,72289,1805.9,"upper_tail"
652452,2003,"bcc03004",30000,153,72283,1824.8,"upper_tail"
652453,2003,"bcc03004",30000,153,72285,1991,"upper_tail"
652454,2003,"bcc03004",30000,153,72288,2059,"upper_tail"
652455,2003,"bcc03004",30000,153,72285,1842.5,"upper_tail"
652456,2003,"bcc03004",30000,153,72287,1622.7,"upper_tail"
652457,2003,"bcc03004",30000,153,72289,1369.7,"upper_tail"
652458,2003,"bcc03004",30000,153,72289,1017.4,"upper_tail"
652459,2003,"bcc03004",30000,153,72285,859,"upper_tail"
652460,2003,"bcc03004",30000,153,72282,1028.4,"upper_tail"
652461,2003,"bcc03004",30000,153,72287,1405.7,"upper_tail"
652462,2003,"bcc03046",30000,153,71843,1461.6,"upper_tail"
652463,2003,"bcc03046",30000,153,71841,1154.2,"upper_tail"
652464,2003,"bcc03046",30000,153,71846,928,"upper_tail"
652465,2003,"bcc03046",30000,153,71846,954.8,"upper_tail"
652466,2003,"bcc03046",30000,153,71843,1246.3,"upper_tail"
652467,2003,"bcc03046",30000,153,71842,1470.5,"upper_tail"
652468,2003,"bcc03046",30000,153,71849,1597.8,"upper_tail"
652469,2003,"bcc03046",30000,153,71840,1740.2,"upper_tail"
652470,2003,"bcc03046",30000,153,71844,1860.3,"upper_tail"
652471,2003,"bcc03046",30000,153,71849,1902.8,"upper_tail"
652472,2003,"bcc03046",30000,153,71848,1737.4,"upper_tail"
652473,2003,"bcc03046",30000,153,71840,1605.7,"upper_tail"
652474,2003,"bcc03046",30000,153,71840,1610.1,"upper_tail"
652475,2003,"bcc03046",30000,153,71800,1447.4,"upper_tail"
652476,2003,"bcc03046",30000,153,71806,1687.1,"upper_tail"
652477,2003,"bcc03046",30000,153,71805,1896.3,"upper_tail"
652478,2003,"bcc03046",30000,153,71803,1775,"upper_tail"
652479,2003,"bcc03046",30000,153,71802,1548.5,"upper_tail"
652480,2003,"bcc03046",30000,153,71805,1455.3,"upper_tail"
652481,2003,"bcc03046",30000,153,71804,1483.5,"upper_tail"
652482,2003,"bcc03046",30000,153,71808,1463,"upper_tail"
652483,2003,"bcc03046",30000,153,71800,1215.2,"upper_tail"
652484,2003,"bcc03046",30000,153,71802,970.1,"upper_tail"
652485,2003,"bcc03046",30000,153,71807,911.7,"upper_tail"
652486,2003,"bcc03046",30000,153,71805,1035.4,"upper_tail"
652487,2003,"bcc03046",30000,153,71728,1703.4,"upper_tail"
652488,2003,"bcc03046",30000,153,71723,1447.2,"upper_tail"
652489,2003,"bcc03046",30000,153,71726,1055,"upper_tail"
652490,2003,"bcc03046",30000,153,71725,1073.8,"upper_tail"
652491,2003,"bcc03046",30000,153,71726,1435.7,"upper_tail"
652492,2003,"bcc03046",30000,153,71722,1638.8,"upper_tail"
652493,2003,"bcc03046",30000,153,71724,1567.8,"upper_tail"
652494,2003,"bcc03046",30000,153,71723,1454.4,"upper_tail"
652495,2003,"bcc03046",30000,153,71725,1440.8,"upper_tail"
652496,2003,"bcc03046",30000,153,71728,1498.5,"upper_tail"
652497,2003,"bcc03046",30000,153,71720,1517.4,"upper_tail"
652498,2003,"bcc03046",30000,153,71726,1699.9,"upper_tail"
652499,2003,"bcc03046",30000,153,71729,1835.9,"upper_tail"
652500,2003,"bcc03046",30000,153,71721,1714.1,"upper_tail"
652501,2003,"bcc03046",30000,153,71734,1706.5,"upper_tail"
652502,2003,"bcc03046",30000,153,71737,1758.5,"upper_tail"
652503,2003,"bcc03046",30000,153,71734,1782.4,"upper_tail"
652504,2003,"bcc03046",30000,153,71733,1756.8,"upper_tail"
652505,2003,"bcc03046",30000,153,71738,1737.7,"upper_tail"
652506,2003,"bcc03046",30000,153,71732,1656.9,"upper_tail"
652507,2003,"bcc03046",30000,153,71736,1668.3,"upper_tail"
652508,2003,"bcc03046",30000,153,71736,1805.7,"upper_tail"
652509,2003,"bcc03046",30000,153,71737,1822.8,"upper_tail"
652510,2003,"bcc03046",30000,153,71739,1647.8,"upper_tail"
652511,2003,"bcc03046",30000,153,71737,1280.4,"upper_tail"
652512,2003,"bcc03046",30000,153,71734,1021.3,"upper_tail"
652513,2003,"bcc03046",30000,153,71738,1152.2,"upper_tail"
652514,2003,"bcc03046",30000,153,71734,1639,"upper_tail"
652515,2003,"bcc03046",30000,153,71737,1773.8,"upper_tail"
652516,2003,"bcc03046",30000,153,71736,1626.4,"upper_tail"
652517,2003,"bcc03046",30000,153,71734,1601.9,"upper_tail"
652518,2003,"bcc03046",30000,153,71676,1852.5,"upper_tail"
652519,2003,"bcc03046",30000,153,71672,1915.4,"upper_tail"
652520,2003,"bcc03046",30000,153,71679,1796.7,"upper_tail"
652521,2003,"bcc03046",30000,153,71676,1624.5,"upper_tail"
652522,2003,"bcc03046",30000,153,71677,1227.5,"upper_tail"
652523,2003,"bcc03046",30000,153,71671,1093.9,"upper_tail"
652524,2003,"bcc03046",30000,153,71670,1288.3,"upper_tail"
652525,2003,"bcc03046",30000,153,71672,1510.2,"upper_tail"
652526,2003,"bcc03046",30000,153,71672,1513.6,"upper_tail"
652527,2003,"bcc03046",30000,153,71675,1467.1,"upper_tail"
652528,2003,"bcc03046",30000,153,71671,1414.6,"upper_tail"
652529,2003,"bcc03046",30000,153,71673,1454.5,"upper_tail"
652530,2003,"bcc03046",30000,153,71675,1557.1,"upper_tail"
652531,2003,"bcc03046",30000,153,71671,1728.7,"upper_tail"
652532,2003,"bcc03046",30000,153,71678,1884.4,"upper_tail"
652533,2003,"bcc03046",30000,153,71676,1855.9,"upper_tail"
652534,2003,"bcc03046",30000,153,71674,1697.6,"upper_tail"
652535,2003,"bcc03046",30000,153,71782,1754.3,"upper_tail"
652536,2003,"bcc03046",30000,153,71789,1962.5,"upper_tail"
652537,2003,"bcc03046",30000,153,71781,1880.7,"upper_tail"
652538,2003,"bcc03046",30000,153,71788,1777,"upper_tail"
652539,2003,"bcc03046",30000,153,71782,1671.6,"upper_tail"
652540,2003,"bcc03046",30000,153,71789,1689.6,"upper_tail"
652541,2003,"bcc03046",30000,153,71783,1681.1,"upper_tail"
652542,2003,"bcc03046",30000,153,71788,1587.9,"upper_tail"
652543,2003,"bcc03046",30000,153,71788,1494.7,"upper_tail"
652544,2003,"bcc03046",30000,153,71782,1448.5,"upper_tail"
652545,2003,"bcc03046",30000,153,71789,1246.5,"upper_tail"
652546,2003,"bcc03046",30000,153,71781,1086,"upper_tail"
652547,2003,"bcc03046",30000,153,71782,1189.9,"upper_tail"
652548,2003,"bcc03046",30000,153,71787,1537.9,"upper_tail"
652549,2003,"bcc03046",30000,153,71789,1781.9,"upper_tail"
652550,2003,"bcc03046",30000,153,71786,2055.5,"upper_tail"
652551,2003,"bcc03046",30000,153,71785,2060,"upper_tail"
652552,2003,"bcc03046",30000,153,71787,1962,"upper_tail"
652553,2003,"bcc03046",30000,153,71780,1823.4,"upper_tail"
652554,2003,"bcc03046",30000,153,71786,1747.8,"upper_tail"
652555,2003,"bcc03046",30000,153,71789,1415.2,"upper_tail"
652556,2003,"bcc03046",30000,153,71787,1309.8,"upper_tail"
652557,2003,"bcc03046",30000,153,71787,1274.5,"upper_tail"
652558,2003,"bcc03046",30000,153,71787,1387.7,"upper_tail"
652559,2003,"bcc03046",30000,153,71789,1665,"upper_tail"
652560,2003,"bcc03046",30000,153,71786,1828.7,"upper_tail"
652561,2003,"bcc03046",30000,153,71786,1623.6,"upper_tail"
652562,2003,"bcc03046",30000,153,71788,1492,"upper_tail"
652563,2003,"bcc03046",30000,153,71783,1628.6,"upper_tail"
652564,2003,"bcc03046",30000,153,71780,1924.3,"upper_tail"
652565,2003,"bcc03046",30000,153,71783,2012.1,"upper_tail"
652566,2003,"bcc03046",30000,153,71780,2008.2,"upper_tail"
652567,2003,"bcc03046",30000,153,71652,2313,"upper_tail"
652568,2003,"bcc03046",30000,153,71656,2258.8,"upper_tail"
652569,2003,"bcc03046",30000,153,71656,1791.8,"upper_tail"
652570,2003,"bcc03046",30000,153,71657,1476.3,"upper_tail"
652571,2003,"bcc03046",30000,153,71655,1667.8,"upper_tail"
652572,2003,"bcc03046",30000,153,71650,2027.2,"upper_tail"
652573,2003,"bcc03046",30000,153,71657,2096.3,"upper_tail"
652574,2003,"bcc03046",30000,153,71652,1882.5,"upper_tail"
652575,2003,"bcc03046",30000,153,71654,1621.8,"upper_tail"
652576,2003,"bcc03046",30000,153,71655,1419.6,"upper_tail"
652577,2003,"bcc03046",30000,153,71658,1261.9,"upper_tail"
652578,2003,"bcc03046",30000,153,71659,1159,"upper_tail"
652579,2003,"bcc03046",30000,153,71656,1199.5,"upper_tail"
652580,2003,"bcc03046",30000,153,71657,1215.3,"upper_tail"
652581,2003,"bcc03046",30000,153,71653,1391,"upper_tail"
652582,2003,"bcc03046",30000,153,71658,1605.9,"upper_tail"
652583,2003,"bcc03046",30000,153,71657,1729.8,"upper_tail"
652584,2003,"bcc03046",30000,153,71651,1698,"upper_tail"
652585,2003,"bcc03046",30000,153,71659,1645.7,"upper_tail"
652586,2003,"bcc03046",30000,153,71653,1344.5,"upper_tail"
652587,2003,"bcc03046",30000,153,71656,1050.4,"upper_tail"
652588,2003,"bcc03046",30000,153,71657,1090.8,"upper_tail"
652589,2003,"bcc03046",30000,153,71650,1397.7,"upper_tail"
652590,2003,"bcc03046",30000,153,71653,1515.4,"upper_tail"
652591,2003,"bcc03046",30000,153,71653,1516,"upper_tail"
652592,2003,"bcc03046",30000,153,71658,1631.7,"upper_tail"
652593,2003,"bcc03046",30000,153,71652,1856.4,"upper_tail"
652594,2003,"bcc03046",30000,153,71651,1990.6,"upper_tail"
652595,2003,"bcc03046",30000,153,71659,1960.8,"upper_tail"
652596,2003,"bcc03046",30000,153,71651,1752.8,"upper_tail"
652597,2003,"bcc03046",30000,153,71659,1620.7,"upper_tail"
652598,2003,"bcc03046",30000,153,71659,1484.3,"upper_tail"
652599,2003,"bcc03046",30000,153,71558,1761.7,"upper_tail"
652600,2003,"bcc03046",30000,153,71558,1793.7,"upper_tail"
652601,2003,"bcc03046",30000,153,71558,1919.5,"upper_tail"
652602,2003,"bcc03046",30000,153,71551,2126,"upper_tail"
652603,2003,"bcc03046",30000,153,71553,2091.8,"upper_tail"
652604,2003,"bcc03046",30000,153,71552,1875.7,"upper_tail"
652605,2003,"bcc03046",30000,153,71556,1602.9,"upper_tail"
652606,2003,"bcc03046",30000,153,71559,1513.1,"upper_tail"
652607,2003,"bcc03046",30000,153,71554,1478.3,"upper_tail"
652608,2003,"bcc03046",30000,153,71559,1486.3,"upper_tail"
652609,2003,"bcc03046",30000,153,71554,1474.8,"upper_tail"
652610,2003,"bcc03046",30000,153,71550,1319.2,"upper_tail"
652611,2003,"bcc03046",30000,153,71559,1080.6,"upper_tail"
652612,2003,"bcc03046",30000,153,71551,982.7,"upper_tail"
652613,2003,"bcc03046",30000,153,71557,916.6,"upper_tail"
652614,2003,"bcc03046",30000,153,71557,873.6,"upper_tail"
652615,2003,"bcc03046",30000,153,71554,937.1,"upper_tail"
652616,2003,"bcc03046",30000,153,71556,1176,"upper_tail"
652617,2003,"bcc03046",30000,153,71557,1477.2,"upper_tail"
652618,2003,"bcc03046",30000,153,71552,1724.6,"upper_tail"
652619,2003,"bcc03046",30000,153,71556,1846.1,"upper_tail"
652620,2003,"bcc03046",30000,153,71554,1927.1,"upper_tail"
652621,2003,"bcc03046",30000,153,71554,1876.7,"upper_tail"
652622,2003,"bcc03046",30000,153,71552,1572.8,"upper_tail"
652623,2003,"bcc03046",30000,153,71556,1518,"upper_tail"
652624,2003,"bcc03046",30000,153,71557,1744.2,"upper_tail"
652625,2003,"bcc03046",30000,153,71556,1959.3,"upper_tail"
652626,2003,"bcc03046",30000,153,71555,1918.4,"upper_tail"
652627,2003,"bcc03046",30000,153,71558,1645.2,"upper_tail"
652628,2003,"bcc03046",30000,153,71555,1859.8,"upper_tail"
652629,2003,"bcc03046",30000,153,71557,2214.8,"upper_tail"
652630,2003,"bcc03046",30000,153,71559,2216.3,"upper_tail"
652631,2003,"bcc03046",30000,153,71691,2020.3,"upper_tail"
652632,2003,"bcc03046",30000,153,71698,1632.2,"upper_tail"
652633,2003,"bcc03046",30000,153,71690,1593.1,"upper_tail"
652634,2003,"bcc03046",30000,153,71693,1833.2,"upper_tail"
652635,2003,"bcc03046",30000,153,71698,1874.4,"upper_tail"
652636,2003,"bcc03046",30000,153,71699,1517.4,"upper_tail"
652637,2003,"bcc03046",30000,153,71695,1299.9,"upper_tail"
652638,2003,"bcc03046",30000,153,71691,1277,"upper_tail"
652639,2003,"bcc03046",30000,153,71695,1278.5,"upper_tail"
652640,2003,"bcc03046",30000,153,71697,1172,"upper_tail"
652641,2003,"bcc03046",30000,153,71692,963.2,"upper_tail"
652642,2003,"bcc03046",30000,153,71694,801.4,"upper_tail"
652643,2003,"bcc03046",30000,153,71690,786.4,"upper_tail"
652644,2003,"bcc03046",30000,153,71696,952.1,"upper_tail"
652645,2003,"bcc03046",30000,153,71694,1232,"upper_tail"
652646,2003,"bcc03046",30000,153,71691,1509.1,"upper_tail"
652647,2003,"bcc03046",30000,153,71690,1769.1,"upper_tail"
652648,2003,"bcc03046",30000,153,71695,1920.4,"upper_tail"
652649,2003,"bcc03046",30000,153,71692,1906,"upper_tail"
652650,2003,"bcc03046",30000,153,71699,1723.6,"upper_tail"
652651,2003,"bcc03046",30000,153,71696,1708.4,"upper_tail"
652652,2003,"bcc03046",30000,153,71694,1973.5,"upper_tail"
652653,2003,"bcc03046",30000,153,71099,2325.9,"upper_tail"
652654,2003,"bcc03046",30000,153,71098,2377.6,"upper_tail"
652655,2003,"bcc03046",30000,153,71090,2337.8,"upper_tail"
652656,2003,"bcc03046",30000,153,71095,2096.7,"upper_tail"
652657,2003,"bcc03046",30000,153,71091,1904.2,"upper_tail"
652658,2003,"bcc03046",30000,153,71095,1738.1,"upper_tail"
652659,2003,"bcc03046",30000,153,71095,1653.6,"upper_tail"
652660,2003,"bcc03046",30000,153,71098,1524.6,"upper_tail"
652661,2003,"bcc03046",30000,153,71093,1218.3,"upper_tail"
652662,2003,"bcc03046",30000,153,71096,1028.3,"upper_tail"
652663,2003,"bcc03046",30000,153,71094,1171.8,"upper_tail"
652664,2003,"bcc03046",30000,153,71095,1515.9,"upper_tail"
652665,2003,"bcc03046",30000,153,71099,1658.5,"upper_tail"
652666,2003,"bcc03046",30000,153,71094,1692.6,"upper_tail"
652667,2003,"bcc03046",30000,153,71093,1723.8,"upper_tail"
652668,2003,"bcc03046",30000,153,71091,1454,"upper_tail"
652669,2003,"bcc03046",30000,153,71092,1262.6,"upper_tail"
652670,2003,"bcc03046",30000,153,71094,1532.2,"upper_tail"
652671,2003,"bcc03046",30000,153,71098,1951.2,"upper_tail"
652672,2003,"bcc03046",30000,153,71099,1932.3,"upper_tail"
652673,2003,"bcc03046",30000,153,71090,1880.5,"upper_tail"
652674,2003,"bcc03046",30000,153,71099,2209.8,"upper_tail"
652675,2003,"bcc03046",30000,153,70888,1721.1,"upper_tail"
652676,2003,"bcc03046",30000,153,70885,1370.9,"upper_tail"
652677,2003,"bcc03046",30000,153,70882,1104.7,"upper_tail"
652678,2003,"bcc03046",30000,153,70886,1164.5,"upper_tail"
652679,2003,"bcc03046",30000,153,70885,1546,"upper_tail"
652680,2003,"bcc03046",30000,153,70881,1630.1,"upper_tail"
652681,2003,"bcc03046",30000,153,70882,1574,"upper_tail"
652682,2003,"bcc03046",30000,153,71121,1357,"upper_tail"
652683,2003,"bcc03046",30000,153,71128,1173.6,"upper_tail"
652684,2003,"bcc03046",30000,153,71123,1071.9,"upper_tail"
652685,2003,"bcc03046",30000,153,71121,1124,"upper_tail"
652686,2003,"bcc03046",30000,153,71126,1399.6,"upper_tail"
652687,2003,"bcc03046",30000,153,71126,1711.1,"upper_tail"
652688,2003,"bcc03046",30000,153,71126,1898.9,"upper_tail"
652689,2003,"bcc03046",30000,153,70988,1737.1,"upper_tail"
652690,2003,"bcc03046",30000,153,70982,1790.7,"upper_tail"
652691,2003,"bcc03046",30000,153,70983,1848.7,"upper_tail"
652692,2003,"bcc03046",30000,153,70982,1698.7,"upper_tail"
652693,2003,"bcc03046",30000,153,70989,1325,"upper_tail"
652694,2003,"bcc03046",30000,153,70980,1192.2,"upper_tail"
652695,2003,"bcc03046",30000,153,70982,1460.7,"upper_tail"
679864,1984,"bc84075",8000,153,5486,70,"upper_tail"
679868,1984,"bc84075",8000,153,5486,176.3,"upper_tail"
679869,1984,"bc84075",8000,153,5486,117.1,"upper_tail"
679870,1984,"bc84075",8000,153,5486,134,"upper_tail"
679871,1984,"bc84075",8000,153,5486,149.8,"upper_tail"
679872,1984,"bc84075",8000,153,5486,177.6,"upper_tail"
679873,1984,"bc84075",8000,153,5486,196.1,"upper_tail"
679874,1984,"bc84075",8000,153,5486,210.8,"upper_tail"
679875,1984,"bc84075",8000,153,5486,238.5,"upper_tail"
679876,1984,"bc84075",8000,153,5486,259.1,"upper_tail"
679877,1984,"bc84075",8000,153,5486,369.7,"upper_tail"
679878,1984,"bc84075",8000,153,5486,564.8,"upper_tail"
679879,1984,"bc84075",8000,153,5486,706.7,"upper_tail"
679880,1984,"bc84075",8000,153,5486,749,"upper_tail"
681527,1968,"bc7053",1200,305,1829,1.8,"upper_tail"
681528,1968,"bc7053",1200,305,1829,1.8,"upper_tail"
681529,1968,"bc7053",1200,305,1829,1.8,"upper_tail"
681530,1968,"bc7053",1200,305,1829,2,"upper_tail"
681531,1968,"bc7053",1200,305,1829,2,"upper_tail"
681532,1968,"bc7053",1200,305,1829,1.7,"upper_tail"
681533,1968,"bc7053",1200,305,1829,1.5,"upper_tail"
681534,1968,"bc7053",1200,305,1829,1.5,"upper_tail"
681535,1968,"bc7053",1200,305,1829,1.6,"upper_tail"
681536,1968,"bc7053",1200,305,1829,1.6,"upper_tail"
698875,1968,"bc5294",12000,153,5944,542.5,"upper_tail"
698876,1968,"bc5294",12000,153,5944,568.2,"upper_tail"
698877,1968,"bc5294",12000,153,5944,598.3,"upper_tail"
698878,1968,"bc5294",12000,153,5944,636.3,"upper_tail"
698879,1968,"bc5294",12000,153,5944,693.4,"upper_tail"
698880,1968,"bc5294",12000,153,5944,731.6,"upper_tail"
698881,1968,"bc5294",12000,153,5944,742,"upper_tail"
698882,1968,"bc5294",12000,153,5944,747.4,"upper_tail"
698883,1968,"bc5294",12000,153,5944,762,"upper_tail"
698884,1968,"bc5294",12000,153,5944,817.1,"upper_tail"
698885,1968,"bc5294",12000,153,5944,913.2,"upper_tail"
698886,1968,"bc5294",12000,153,5944,974.9,"upper_tail"
698887,1968,"bc5294",12000,153,5944,1016.9,"upper_tail"
698888,1968,"bc5294",12000,153,5944,1034.6,"upper_tail"
698889,1968,"bc5294",12000,153,5944,1054.9,"upper_tail"
698890,1968,"bc5294",12000,153,5944,1101.1,"upper_tail"
698891,1968,"bc5294",12000,153,5944,1137.5,"upper_tail"
698892,1968,"bc5294",12000,153,5944,1141.4,"upper_tail"
698893,1968,"bc5294",12000,153,5944,1098.3,"upper_tail"
698894,1968,"bc5294",12000,153,5944,998.9,"upper_tail"
698895,1968,"bc5294",12000,153,5944,852.8,"upper_tail"
698896,1968,"bc5294",12000,153,5944,717.7,"upper_tail"
698897,1968,"bc5294",12000,153,5944,703.7,"upper_tail"
698898,1968,"bc5294",12000,153,5944,731.2,"upper_tail"
698899,1968,"bc5294",12000,153,5944,758.5,"upper_tail"
698900,1968,"bc5294",12000,153,5944,728.7,"upper_tail"
698901,1968,"bc5294",12000,153,5944,684.4,"upper_tail"
698902,1968,"bc5294",12000,153,5944,646,"upper_tail"
698903,1968,"bc5294",12000,153,5944,609.3,"upper_tail"
698904,1968,"bc5294",12000,153,5944,597.6,"upper_tail"
698905,1968,"bc5294",12000,153,5944,640.4,"upper_tail"
698906,1968,"bc5294",12000,153,5944,716.9,"upper_tail"
698907,1968,"bc5294",12000,153,5944,772,"upper_tail"
698908,1968,"bc5294",12000,153,5944,782.9,"upper_tail"
698909,1968,"bc5294",12000,153,5944,772,"upper_tail"
698910,1968,"bc5294",12000,153,5944,788.2,"upper_tail"
698911,1968,"bc5294",12000,153,5944,836.2,"upper_tail"
698912,1968,"bc5294",12000,153,5944,880.4,"upper_tail"
698913,1968,"bc5294",12000,153,5944,885.8,"upper_tail"
698914,1968,"bc5294",12000,153,5944,840.7,"upper_tail"
698915,1968,"bc5294",12000,153,5944,775.2,"upper_tail"
698916,1968,"bc5294",12000,153,5944,716,"upper_tail"
698917,1968,"bc5294",12000,153,5944,655,"upper_tail"
698918,1968,"bc5294",12000,153,5944,625.7,"upper_tail"
698919,1968,"bc5294",12000,153,5944,534.2,"upper_tail"
698920,1968,"bc5294",12000,153,5944,533.5,"upper_tail"
698921,1968,"bc5294",12000,153,5944,534.7,"upper_tail"
698922,1968,"bc5294",12000,153,5944,535.6,"upper_tail"
698923,1968,"bc5294",12000,153,5944,542.1,"upper_tail"
698924,1968,"bc5294",12000,153,5944,546.5,"upper_tail"
698925,1968,"bc5294",12000,153,5944,542,"upper_tail"
698926,1968,"bc5294",12000,153,5944,534.9,"upper_tail"
698927,1968,"bc5294",12000,153,5944,534.2,"upper_tail"
698928,1968,"bc5294",12000,153,5944,538.6,"upper_tail"
698929,1968,"bc5294",12000,153,5944,540.4,"upper_tail"
698930,1968,"bc5294",12000,153,5944,537,"upper_tail"
698931,1968,"bc5294",12000,153,5944,534.5,"upper_tail"
698932,1968,"bc5294",12000,153,5944,534.5,"upper_tail"
698933,1968,"bc5294",12000,153,5944,533.8,"upper_tail"
698934,1968,"bc5294",12000,153,5944,533.1,"upper_tail"
698935,1968,"bc5294",12000,153,5944,533.1,"upper_tail"
698936,1968,"bc5294",12000,153,5944,533.8,"upper_tail"
698937,1968,"bc5294",12000,153,5944,535.6,"upper_tail"
698938,1968,"bc5294",12000,153,5944,559.2,"upper_tail"
698939,1968,"bc5294",12000,153,5944,597.7,"upper_tail"
698940,1968,"bc5294",12000,153,5944,622.1,"upper_tail"
698941,1968,"bc5294",12000,153,5944,589.9,"upper_tail"
698942,1968,"bc5294",12000,153,5944,562.1,"upper_tail"
698943,1968,"bc5294",12000,153,5944,562.5,"upper_tail"
698944,1968,"bc5294",12000,153,5944,570.3,"upper_tail"
