"file","year","nc","nr","bands_src","threshold","frac_total","frac_interior"
"bc80055_282_thumb.jpg","1980",1250,1250,1,20,6e-06,0
"bc80055_282_thumb.jpg","1980",1250,1250,1,24,2.9e-05,0
"bc80055_282_thumb.jpg","1980",1250,1250,1,32,0.007373,0
"bc80055_282_thumb.jpg","1980",1250,1250,1,48,0.013472,0
"bc80055_282_thumb.jpg","1980",1250,1250,1,64,0.014471,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,0,0.001344,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,4,0.002239,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,8,0.002339,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,12,0.002358,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,16,0.002367,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,20,0.002375,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,24,0.002411,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,32,0.009647,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,48,0.015105,0
"bc80055_283_thumb.jpg","1980",1250,1250,1,64,0.019998,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,0,0.001329,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,4,0.002264,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,8,0.002398,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,12,0.0024,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,16,0.0024,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,20,0.002402,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,24,0.002412,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,32,0.010889,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,48,0.016301,0
"bc80055_284_thumb.jpg","1980",1250,1250,1,64,0.018499,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,0,0.001281,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,4,0.002248,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,8,0.0024,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,12,0.0024,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,16,0.0024,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,20,0.002402,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,24,0.00244,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,32,0.010934,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,48,0.015304,0
"bc80055_285_thumb.jpg","1980",1250,1250,1,64,0.018208,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,0,0.001436,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,4,0.002337,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,8,0.002394,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,12,0.0024,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,16,0.002402,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,20,0.00241,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,24,0.002497,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,32,0.010786,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,48,0.01641,0
"bc80055_315_thumb.jpg","1980",1250,1250,1,64,0.022018,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,0,0,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,4,0,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,8,0,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,12,1.5e-05,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,16,0.001443,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,20,0.030424,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,24,0.039717,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,32,0.042208,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,48,0.043169,0
"bc80079_263_thumb.jpg","1980",1250,1250,1,64,0.043905,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,0,0,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,4,0,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,8,0,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,12,5e-05,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,16,0.002792,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,20,0.029516,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,24,0.038314,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,32,0.040731,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,48,0.041619,0
"bc80079_264_thumb.jpg","1980",1250,1250,1,64,0.042381,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,0,0,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,4,0,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,8,0,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,12,4e-05,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,16,0.002611,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,20,0.029035,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,24,0.038222,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,32,0.040706,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,48,0.041626,0
"bc80079_265_thumb.jpg","1980",1250,1250,1,64,0.042379,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,0,0.001669,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,4,0.0319,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,8,0.035706,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,12,0.038141,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,16,0.040655,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,20,0.043046,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,24,0.045585,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,32,0.051415,0
"bc80108_046_thumb.jpg","1980",1250,1250,1,48,0.066191,9.8e-05
"bc80108_046_thumb.jpg","1980",1250,1250,1,64,0.098692,0.005733
"bc80108_047_thumb.jpg","1980",1250,1250,1,0,0.001755,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,4,0.032324,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,8,0.034913,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,12,0.037076,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,16,0.03922,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,20,0.041281,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,24,0.044039,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,32,0.050399,0
"bc80108_047_thumb.jpg","1980",1250,1250,1,48,0.067707,2.5e-05
"bc80108_047_thumb.jpg","1980",1250,1250,1,64,0.09574,0.001879
"bc80108_048_thumb.jpg","1980",1250,1250,1,0,0.001823,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,4,0.032345,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,8,0.035011,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,12,0.038774,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,16,0.04038,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,20,0.042431,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,24,0.04423,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,32,0.049804,0
"bc80108_048_thumb.jpg","1980",1250,1250,1,48,0.069961,0.003711
"bc80108_048_thumb.jpg","1980",1250,1250,1,64,0.095002,0.011962
"bc80108_075_thumb.jpg","1980",1250,1250,1,0,0.001447,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,4,0.0314,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,8,0.033371,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,12,0.034456,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,16,0.035044,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,20,0.035505,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,24,0.036275,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,32,0.038057,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,48,0.045512,0
"bc80108_075_thumb.jpg","1980",1250,1250,1,64,0.059791,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,0,0.001379,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,4,0.031448,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,8,0.033585,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,12,0.034316,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,16,0.034827,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,20,0.036179,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,24,0.038306,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,32,0.044259,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,48,0.053608,0
"bc80108_076_thumb.jpg","1980",1250,1250,1,64,0.065908,0.000656
"bc80108_077_thumb.jpg","1980",1250,1250,1,0,0.001702,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,4,0.031403,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,8,0.03353,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,12,0.034921,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,16,0.035818,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,20,0.037075,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,24,0.038499,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,32,0.041958,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,48,0.050113,0
"bc80108_077_thumb.jpg","1980",1250,1250,1,64,0.065821,0.001159
"bc80116_070_thumb.jpg","1980",1250,1250,1,0,0.001884,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,4,0.027521,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,8,0.031084,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,12,0.033217,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,16,0.034506,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,20,0.035793,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,24,0.037228,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,32,0.041845,0
"bc80116_070_thumb.jpg","1980",1250,1250,1,48,0.066756,0.001476
"bc80116_070_thumb.jpg","1980",1250,1250,1,64,0.092173,0.005588
"bc80116_143_thumb.jpg","1980",1250,1250,1,0,0.00018,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,4,0.012852,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,8,0.027286,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,12,0.029826,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,16,0.030648,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,20,0.031085,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,24,0.031393,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,32,0.031946,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,48,0.03702,0
"bc80116_143_thumb.jpg","1980",1250,1250,1,64,0.055268,0.000681
"bc80116_144_thumb.jpg","1980",1250,1250,1,0,0.000846,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,4,0.015583,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,8,0.028148,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,12,0.030529,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,16,0.031469,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,20,0.031876,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,24,0.0321,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,32,0.032618,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,48,0.035402,0
"bc80116_144_thumb.jpg","1980",1250,1250,1,64,0.047483,0.000565
"bc80116_145_thumb.jpg","1980",1250,1250,1,0,0.000151,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,4,0.013946,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,8,0.027234,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,12,0.029626,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,16,0.030664,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,20,0.031117,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,24,0.031436,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,32,0.032061,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,48,0.034911,0
"bc80116_145_thumb.jpg","1980",1250,1250,1,64,0.048845,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,0,4.2e-05,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,4,0.00761,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,8,0.033628,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,12,0.036252,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,16,0.037178,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,20,0.037686,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,24,0.038031,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,32,0.038564,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,48,0.040232,0
"bcc273_005_thumb.jpg","1980",1250,1250,3,64,0.059295,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,0,5.1e-05,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,4,0.006674,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,8,0.033163,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,12,0.035934,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,16,0.036892,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,20,0.037491,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,24,0.037937,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,32,0.038685,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,48,0.041612,0
"bcc273_006_thumb.jpg","1980",1250,1250,3,64,0.057297,1.6e-05
"bcc273_007_thumb.jpg","1980",1250,1250,3,0,2.4e-05,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,4,0.003394,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,8,0.034528,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,12,0.037478,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,16,0.038447,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,20,0.039032,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,24,0.03946,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,32,0.040273,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,48,0.044612,0
"bcc273_007_thumb.jpg","1980",1250,1250,3,64,0.062329,0.000868
"bcc273_079_thumb.jpg","1980",1250,1250,3,0,7.9e-05,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,4,0.007699,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,8,0.03217,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,12,0.035153,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,16,0.036374,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,20,0.036824,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,24,0.037042,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,32,0.037462,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,48,0.037974,0
"bcc273_079_thumb.jpg","1980",1250,1250,3,64,0.038411,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,0,9.8e-05,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,4,0.007488,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,8,0.031907,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,12,0.034984,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,16,0.035868,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,20,0.036253,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,24,0.036604,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,32,0.036945,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,48,0.037374,0
"bcc273_080_thumb.jpg","1980",1250,1250,3,64,0.03779,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,0,8.1e-05,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,4,0.007473,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,8,0.032386,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,12,0.035426,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,16,0.036486,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,20,0.036886,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,24,0.037137,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,32,0.037421,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,48,0.037915,0
"bcc273_081_thumb.jpg","1980",1250,1250,3,64,0.038279,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,0,4.4e-05,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,4,0.007583,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,8,0.031836,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,12,0.034948,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,16,0.035859,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,20,0.036317,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,24,0.036578,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,32,0.037044,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,48,0.037549,0
"bcc273_082_thumb.jpg","1980",1250,1250,3,64,0.03794,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,0,2.5e-05,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,4,0.002348,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,8,0.00241,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,12,0.003462,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,16,0.007558,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,20,0.032767,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,24,0.036058,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,32,0.037937,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,48,0.046341,0
"bcc273_084_thumb.jpg","1980",1250,1250,3,64,0.069467,0.002912
"bcc273_085_thumb.jpg","1980",1250,1250,3,0,4.6e-05,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,4,0.002399,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,8,0.002416,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,12,0.003365,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,16,0.007114,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,20,0.032861,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,24,0.036072,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,32,0.038333,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,48,0.050472,0
"bcc273_085_thumb.jpg","1980",1250,1250,3,64,0.083511,0.010167
"bcc273_086_thumb.jpg","1980",1250,1250,3,0,0,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,4,4e-06,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,8,2.1e-05,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,12,0.000228,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,16,0.004033,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,20,0.032267,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,24,0.035412,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,32,0.037496,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,48,0.045143,0
"bcc273_086_thumb.jpg","1980",1250,1250,3,64,0.074641,0.008534
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,0,0.019187,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,4,0.025282,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,8,0.026679,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,12,0.027133,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,16,0.027324,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,20,0.027465,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,24,0.027596,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,32,0.027872,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,48,0.028353,0
"bc81034_123_12n_thumb.jpg","1981",1250,1250,1,64,0.028853,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,0,0.020182,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,4,0.025249,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,8,0.026622,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,12,0.027071,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,16,0.027312,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,20,0.027484,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,24,0.02762,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,32,0.027918,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,48,0.028557,0
"bc81034_124_12n_thumb.jpg","1981",1250,1250,1,64,0.029325,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,0,0.018531,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,4,0.024612,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,8,0.02609,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,12,0.026502,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,16,0.026792,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,20,0.026995,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,24,0.027181,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,32,0.027557,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,48,0.028258,0
"bc81034_125_12n_thumb.jpg","1981",1250,1250,1,64,0.028781,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,0,0.019582,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,4,0.025285,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,8,0.026749,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,12,0.027183,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,16,0.0274,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,20,0.027641,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,24,0.027862,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,32,0.028268,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,48,0.028922,0
"bc81034_242_12n_thumb.jpg","1981",1250,1249,1,64,0.029429,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,0,0.019768,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,4,0.025904,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,8,0.027551,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,12,0.027955,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,16,0.028204,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,20,0.028399,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,24,0.028604,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,32,0.028882,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,48,0.029383,0
"bc81034_243_12n_thumb.jpg","1981",1250,1249,1,64,0.029729,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,0,0.019156,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,4,0.025021,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,8,0.026637,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,12,0.027126,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,16,0.027359,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,20,0.027598,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,24,0.027819,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,32,0.028235,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,48,0.029033,0
"bc81034_244_12n_thumb.jpg","1981",1250,1249,1,64,0.02951,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,0,0.019201,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,4,0.02439,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,8,0.02594,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,12,0.026384,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,16,0.026666,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,20,0.026915,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,24,0.027076,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,32,0.027485,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,48,0.028229,0
"bc81034_245_12n_thumb.jpg","1981",1250,1250,1,64,0.028753,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,0,0.018836,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,4,0.024456,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,8,0.026187,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,12,0.026754,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,16,0.027002,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,20,0.027203,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,24,0.0274,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,32,0.027803,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,48,0.028525,0
"bc81034_246_12n_thumb.jpg","1981",1250,1249,1,64,0.029088,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,0,0.003126,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,4,0.023759,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,8,0.026373,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,12,0.027245,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,16,0.027616,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,20,0.027909,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,24,0.028202,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,32,0.028722,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,48,0.030096,0
"bc81035_013_12n_thumb.jpg","1981",1250,1250,1,64,0.036013,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,0,0.00398,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,4,0.023331,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,8,0.02587,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,12,0.026612,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,16,0.026971,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,20,0.027219,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,24,0.027431,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,32,0.027908,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,48,0.02927,0
"bc81035_014_12n_thumb.jpg","1981",1250,1250,1,64,0.042941,5e-06
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,0,0.003389,0
"bc81035_015_12n_thumb.jpg","1981",1250,1250,1,4,0.023677,0
