airp_id,arm,mech,dir,cut_u,share_removed,dem_coverage,footprint_terrain,height_source,height_agl,area,covered_n,covered_mean,covered_sd,covered_range,covered_grad,covered_planar,lost_elev
581747,native,na_mask,W,0.05,0.005965,0.965038,dem_agl,reported,5084.282,14521521,15137,828.761,50.517,194.1,0.0434652,829.203,828.059
581747,native,na_mask,W,0.12,0.034361,0.929756,dem_agl,reported,5084.142,14520720,14583,828.9,51.269,194.1,0.0439429,830.14,825.019
581747,native,na_mask,W,0.22,0.11549,0.843818,dem_agl,reported,5083.721,14518317,13234,829.318,52.717,192.9,0.0446872,831.47,828.171
581747,native,na_mask,W,0.35,0.286059,0.68221,dem_agl,reported,5080.773,14501482,10694,832.142,52.818,181.88,0.0450216,834.262,822.034
581747,native,na_mask,W,0.5,0.499981,0.492224,dem_agl,reported,5077.7,14483946,7696,835.337,50.883,181.88,0.0450064,845.057,823.16
581747,native,na_mask,W,0.65,0.713902,0.301484,dem_agl,reported,5080.804,14501660,4735,832.102,49.701,176.03,0.0558774,879.625,828.941
581747,native,na_mask,W,0.8,0.904536,0.126483,dem_agl,reported,5107.364,14653672,2003,805.593,45.717,175.42,0.0853087,933.315,834.262
581747,native,na_mask,W,0.92,0.984726,0.033957,dem_agl,reported,5148.31,14889569,542,764.558,21.338,85.16,0.0676002,893.24,832.435
583735,native,extent_crop,E,0.05,0.005823,0.96309,dem_agl,reported,5075.279,14470133,15109,868.721,8.683,55.6,0.00477333,868.625,862.774
583735,native,extent_crop,E,0.12,0.033542,0.923881,dem_agl,reported,5075.079,14468996,14493,868.922,8.729,55.6,0.00481557,868.605,863.64
583735,native,extent_crop,E,0.22,0.112737,0.837595,dem_agl,reported,5074.584,14466175,13137,869.416,8.671,55.6,0.00451303,868.887,862.583
583735,native,extent_crop,E,0.35,0.281978,0.684355,dem_agl,reported,5074.08,14463298,10732,869.919,8.058,47.78,0.0034863,869.667,864.688
583735,native,extent_crop,E,0.5,0.500019,0.492853,dem_agl,reported,5073.377,14459291,7727,870.623,8.534,47.78,0.00556088,873.305,866.009
583735,native,extent_crop,E,0.65,0.718061,0.292414,dem_agl,reported,5074.24,14464212,4586,869.754,8.335,47.59,0.00755324,876.786,867.838
583735,native,extent_crop,E,0.8,0.906845,0.118882,dem_agl,reported,5074.232,14464169,1865,869.748,6.662,42.6,0.00462786,873.73,868.511
583735,native,extent_crop,E,0.92,0.985095,0.029331,dem_agl,reported,5074.901,14467979,460,869.099,5.343,25.68,0.010469,870.122,868.82
583735,native,extent_crop,N,0.05,0.005804,0.961497,dem_agl,reported,5075.124,14469255,15083,868.876,8.579,55.6,0.00465228,868.744,856.98
583735,native,extent_crop,N,0.12,0.033428,0.926618,dem_agl,reported,5074.842,14467644,14534,869.158,8.515,55.6,0.00467526,868.747,859.913
583735,native,extent_crop,N,0.22,0.112356,0.842441,dem_agl,reported,5074.274,14464404,13212,869.726,8.253,48.89,0.00491256,868.609,863.925
583735,native,extent_crop,N,0.35,0.281356,0.682146,dem_agl,reported,5072.898,14456561,10694,871.102,7.922,46.74,0.00499725,868.53,864.233
583735,native,extent_crop,N,0.5,0.500001,0.490107,dem_agl,reported,5071.374,14447880,7679,872.626,7.138,42.92,0.00542817,867.79,865.292
583735,native,extent_crop,N,0.65,0.71865,0.289354,dem_agl,reported,5069.415,14436716,4530,874.585,6.31,38.09,0.00387296,869.839,866.891
583735,native,extent_crop,N,0.8,0.907147,0.116734,dem_agl,reported,5067.612,14426450,1823,876.388,6.759,35.35,0.00460218,869.379,868.217
583735,native,extent_crop,N,0.92,0.985143,0.028391,dem_agl,reported,5064.816,14410538,443,879.196,8.506,33.7,0.0164907,864.617,868.711
583735,native,extent_crop,NE,0.05,0.011627,0.947217,dem_agl,reported,5075.114,14469195,14859,868.886,8.583,55.6,0.00474466,868.653,859.78
583735,native,extent_crop,NE,0.12,0.06697,0.873127,dem_agl,reported,5074.594,14466228,13694,869.408,8.545,55.6,0.00483752,868.615,861.861
583735,native,extent_crop,NE,0.22,0.225013,0.706742,dem_agl,reported,5073.303,14458868,11081,870.697,8.043,48.89,0.00484371,868.634,863.238
583735,native,extent_crop,NE,0.35,0.492667,0.470194,dem_agl,reported,5071.68,14449623,7367,872.32,6.682,37.85,0.00293912,869.89,865.24
583735,native,extent_crop,NE,0.5,0.750515,0.246246,dem_agl,reported,5069.481,14437092,3855,874.517,5.92,30.28,0.00484743,879.715,866.75
583735,native,extent_crop,NE,0.65,0.929347,0.078573,dem_agl,reported,5071.497,14448577,1231,872.503,6.019,29.82,0.00534275,878.671,868.558
583735,native,extent_crop,NE,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,NE,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,NW,0.05,0.011626,0.947345,dem_agl,reported,5075.131,14469293,14861,868.869,8.615,55.6,0.00474694,868.835,863.432
583735,native,extent_crop,NW,0.12,0.066964,0.873454,dem_agl,reported,5074.874,14467824,13701,869.126,8.688,55.6,0.00500516,869.086,865.389
583735,native,extent_crop,NW,0.22,0.22495,0.707938,dem_agl,reported,5074.325,14464698,11103,869.674,8.556,48.89,0.00574308,869.647,867.841
583735,native,extent_crop,NW,0.35,0.491697,0.4715,dem_agl,reported,5073.732,14461316,7394,870.267,8.61,46.74,0.006497,868.597,868.231
583735,native,extent_crop,NW,0.5,0.749487,0.243895,dem_agl,reported,5073.283,14458758,3823,870.712,7.732,42.92,0.00900163,860.604,868.557
583735,native,extent_crop,NW,0.65,0.92838,0.080409,dem_agl,reported,5066.477,14419988,1256,877.517,7.205,36.2,0.0166823,849.183,868.303
583735,native,extent_crop,NW,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,NW,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,S,0.05,0.005803,0.961056,dem_agl,reported,5075.485,14471313,15079,868.514,8.555,53.2,0.00459498,868.65,880.368
583735,native,extent_crop,S,0.12,0.033427,0.925425,dem_agl,reported,5075.784,14473017,14521,868.214,8.429,47.78,0.00458366,868.626,874.372
583735,native,extent_crop,S,0.22,0.112353,0.84013,dem_agl,reported,5076.49,14477041,13187,867.509,8.369,47.78,0.00455959,868.541,874.872
583735,native,extent_crop,S,0.35,0.28135,0.687576,dem_agl,reported,5077.763,14484301,10799,866.238,8.341,47.78,0.00469111,868.428,873.889
583735,native,extent_crop,S,0.5,0.499999,0.486985,dem_agl,reported,5079.228,14492661,7654,864.773,8.294,46.63,0.00479738,868.793,872.348
583735,native,extent_crop,S,0.65,0.718644,0.295248,dem_agl,reported,5080.819,14501741,4643,863.178,7.774,44.6,0.0033184,867.319,870.654
583735,native,extent_crop,S,0.8,0.907144,0.115245,dem_agl,reported,5082.131,14509237,1816,861.861,8.456,44.6,0.00549189,866.663,869.393
583735,native,extent_crop,S,0.92,0.985143,0.028067,dem_agl,reported,5084.008,14519954,442,859.992,8.286,31.61,0.0171477,877.921,868.968
583735,native,extent_crop,SE,0.05,0.011627,0.946775,dem_agl,reported,5075.48,14471283,14855,868.52,8.559,53.2,0.00468541,868.556,872.195
583735,native,extent_crop,SE,0.12,0.066969,0.87194,dem_agl,reported,5075.593,14471927,13682,868.405,8.483,47.78,0.0047289,868.487,868.864
583735,native,extent_crop,SE,0.22,0.224965,0.705552,dem_agl,reported,5075.797,14473091,11070,868.201,8.465,47.78,0.00451787,868.627,868.626
583735,native,extent_crop,SE,0.35,0.491709,0.475486,dem_agl,reported,5075.636,14472173,7460,868.361,8.505,47.78,0.00484959,871.061,868.303
583735,native,extent_crop,SE,0.5,0.749505,0.246686,dem_agl,reported,5077.283,14481564,3871,866.717,8.969,46.63,0.00971665,877.789,869.043
583735,native,extent_crop,SE,0.65,0.928402,0.081827,dem_agl,reported,5082.561,14511692,1290,861.407,8.385,41.24,0.0286976,908.52,869.149
583735,native,extent_crop,SE,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,SE,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,SW,0.05,0.011626,0.946905,dem_agl,reported,5075.497,14471381,14858,868.501,8.591,53.2,0.0046945,868.737,875.786
583735,native,extent_crop,SW,0.12,0.066963,0.872331,dem_agl,reported,5075.873,14473525,13688,868.125,8.592,47.78,0.0049584,868.954,872.359
583735,native,extent_crop,SW,0.22,0.224991,0.705185,dem_agl,reported,5076.867,14479195,11071,867.134,8.509,46.36,0.00569704,869.649,873.209
583735,native,extent_crop,SW,0.35,0.492637,0.473684,dem_agl,reported,5078.886,14490711,7444,865.114,7.851,41.26,0.00520639,869.342,872.635
583735,native,extent_crop,SW,0.5,0.750494,0.240384,dem_agl,reported,5081.218,14504021,3781,862.782,7.003,38.08,0.00346274,860.475,870.964
583735,native,extent_crop,SW,0.65,0.929333,0.081074,dem_agl,reported,5084.667,14523715,1277,859.333,4.154,26.45,0.0019673,856.012,869.585
583735,native,extent_crop,SW,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,SW,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,extent_crop,W,0.05,0.005822,0.963157,dem_agl,reported,5075.295,14470230,15111,868.704,8.713,55.6,0.00477889,868.802,870.43
583735,native,extent_crop,W,0.12,0.033536,0.924214,dem_agl,reported,5075.342,14470496,14500,868.658,8.845,55.6,0.00500556,869.012,870.433
583735,native,extent_crop,W,0.22,0.112717,0.83806,dem_agl,reported,5075.399,14470820,13149,868.602,8.894,54.18,0.00542656,869.522,871.58
583735,native,extent_crop,W,0.35,0.281939,0.684697,dem_agl,reported,5075.727,14472692,10745,868.271,8.779,49.07,0.00561596,870.148,871.376
583735,native,extent_crop,W,0.5,0.499981,0.484339,dem_agl,reported,5077.219,14481202,7605,866.78,8.388,49.07,0.00440653,867.565,871.607
583735,native,extent_crop,W,0.65,0.718022,0.293077,dem_agl,reported,5078.091,14486173,4603,865.911,9.396,49.07,0.00829042,861.911,870.461
583735,native,extent_crop,W,0.8,0.906829,0.119771,dem_agl,reported,5079.893,14496458,1882,864.093,7.029,34.64,0.011106,849.363,869.551
583735,native,extent_crop,W,0.92,0.985093,0.029702,dem_agl,reported,5076.888,14479313,464,867.11,7.364,28.58,0.0265543,827.761,868.917
583735,native,na_mask,E,0.05,0.005823,0.964429,dem_agl,reported,5075.275,14470113,15130,868.725,8.679,55.6,0.00476477,868.619,862.774
583735,native,na_mask,E,0.12,0.033542,0.929683,dem_agl,reported,5075.107,14469154,14584,868.895,8.721,55.6,0.00480896,868.59,863.64
583735,native,na_mask,E,0.22,0.112737,0.84582,dem_agl,reported,5074.6,14466265,13266,869.4,8.673,55.6,0.00453185,868.878,862.583
583735,native,na_mask,E,0.35,0.281978,0.694177,dem_agl,reported,5074.12,14463526,10886,869.879,8.06,47.78,0.00349981,869.573,864.688
583735,native,na_mask,E,0.5,0.500019,0.494193,dem_agl,reported,5073.375,14459281,7748,870.624,8.526,47.78,0.00556251,873.306,866.009
583735,native,na_mask,E,0.65,0.718061,0.302303,dem_agl,reported,5074.105,14463443,4741,869.889,8.36,47.59,0.00770253,877.098,867.838
583735,native,na_mask,E,0.8,0.906845,0.120222,dem_agl,reported,5074.216,14464073,1886,869.765,6.647,42.6,0.00457184,873.543,868.511
583735,native,na_mask,E,0.92,0.985095,0.03067,dem_agl,reported,5074.806,14467437,481,869.194,5.345,25.68,0.0104777,869.042,868.82
583735,native,na_mask,N,0.05,0.005804,0.966788,dem_agl,reported,5075.149,14469392,15166,868.851,8.581,55.6,0.0046393,868.741,856.98
583735,native,na_mask,N,0.12,0.033428,0.929296,dem_agl,reported,5074.845,14467659,14576,869.155,8.509,55.6,0.00466163,868.746,859.913
583735,native,na_mask,N,0.22,0.112356,0.845119,dem_agl,reported,5074.278,14464431,13254,869.722,8.248,48.89,0.00489476,868.609,863.925
583735,native,na_mask,N,0.35,0.281356,0.692563,dem_agl,reported,5072.98,14457032,10858,871.02,7.929,46.74,0.00499385,868.522,864.233
583735,native,na_mask,N,0.5,0.500001,0.491448,dem_agl,reported,5071.378,14447901,7700,872.622,7.133,42.92,0.00542981,867.777,865.292
583735,native,na_mask,N,0.65,0.71865,0.298678,dem_agl,reported,5069.489,14437139,4676,874.51,6.297,38.09,0.00392984,869.712,866.891
583735,native,na_mask,N,0.8,0.907147,0.116734,dem_agl,reported,5067.612,14426450,1823,876.388,6.759,35.35,0.00460218,869.379,868.217
583735,native,na_mask,N,0.92,0.985143,0.031839,dem_agl,reported,5065.112,14412218,497,878.899,8.501,34.43,0.0150934,862.91,868.711
583735,native,na_mask,NE,0.05,0.011627,0.95117,dem_agl,reported,5075.133,14469305,14921,868.867,8.587,55.6,0.00473489,868.646,859.78
583735,native,na_mask,NE,0.12,0.06697,0.878929,dem_agl,reported,5074.626,14466414,13786,869.374,8.541,55.6,0.00483074,868.598,861.861
583735,native,na_mask,NE,0.22,0.225013,0.714523,dem_agl,reported,5073.329,14459020,11203,870.671,8.054,48.89,0.00486529,868.623,863.238
583735,native,na_mask,NE,0.35,0.492667,0.482959,dem_agl,reported,5071.789,14450243,7567,872.211,6.707,37.85,0.00307216,869.723,865.24
583735,native,na_mask,NE,0.5,0.750515,0.247588,dem_agl,reported,5069.498,14437192,3876,874.5,5.92,30.28,0.00478862,879.65,866.75
583735,native,na_mask,NE,0.65,0.929347,0.085089,dem_agl,reported,5071.226,14447034,1333,872.774,6.017,29.82,0.0054453,879.717,868.558
583735,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,NW,0.05,0.011626,0.951297,dem_agl,reported,5075.159,14469451,14923,868.841,8.62,55.6,0.00474017,868.838,863.432
583735,native,na_mask,NW,0.12,0.066964,0.879192,dem_agl,reported,5074.87,14467802,13791,869.13,8.67,55.6,0.00497298,869.073,865.389
583735,native,na_mask,NW,0.22,0.22495,0.715142,dem_agl,reported,5074.337,14464765,11216,869.663,8.542,48.89,0.00565872,869.586,867.841
583735,native,na_mask,NW,0.35,0.491697,0.478291,dem_agl,reported,5073.831,14461880,7501,870.168,8.622,46.74,0.00646176,868.626,868.231
583735,native,na_mask,NW,0.5,0.749487,0.24831,dem_agl,reported,5073.27,14458683,3892,870.725,7.681,42.92,0.00888553,860.834,868.557
583735,native,na_mask,NW,0.65,0.92838,0.082763,dem_agl,reported,5066.786,14421751,1292,877.196,7.365,36.2,0.0164219,849.702,868.303
583735,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,S,0.05,0.005803,0.966346,dem_agl,reported,5075.458,14471160,15161,868.542,8.568,53.2,0.00459146,868.656,880.368
583735,native,na_mask,S,0.12,0.033427,0.928102,dem_agl,reported,5075.784,14473016,14563,868.215,8.423,47.78,0.00456996,868.625,874.372
583735,native,na_mask,S,0.22,0.112353,0.849688,dem_agl,reported,5076.436,14476737,13337,867.563,8.364,47.78,0.00453024,868.538,874.872
583735,native,na_mask,S,0.35,0.28135,0.68955,dem_agl,reported,5077.763,14484303,10830,866.237,8.334,47.78,0.0046622,868.422,873.889
583735,native,na_mask,S,0.5,0.499999,0.497104,dem_agl,reported,5079.168,14492321,7813,864.832,8.268,46.63,0.00475893,868.762,872.348
583735,native,na_mask,S,0.65,0.718644,0.296011,dem_agl,reported,5080.824,14501775,4655,863.172,7.766,44.6,0.00331641,867.309,870.654
583735,native,na_mask,S,0.8,0.907144,0.121669,dem_agl,reported,5081.945,14508173,1916,862.051,8.497,44.6,0.00534319,868.093,869.393
583735,native,na_mask,S,0.92,0.985143,0.031496,dem_agl,reported,5083.893,14519298,496,860.107,8.068,31.61,0.0153745,873.466,868.968
583735,native,na_mask,SE,0.05,0.011627,0.950727,dem_agl,reported,5075.448,14471101,14916,868.552,8.575,53.2,0.00468547,868.557,872.195
583735,native,na_mask,SE,0.12,0.066969,0.877741,dem_agl,reported,5075.619,14472076,13773,868.379,8.473,47.78,0.004718,868.471,868.864
583735,native,na_mask,SE,0.22,0.224965,0.719067,dem_agl,reported,5075.775,14472965,11282,868.223,8.45,47.78,0.00450312,868.612,868.626
583735,native,na_mask,SE,0.35,0.491709,0.481224,dem_agl,reported,5075.7,14472538,7550,868.297,8.499,47.78,0.00478398,870.867,868.303
583735,native,na_mask,SE,0.5,0.749505,0.251163,dem_agl,reported,5077.193,14481049,3941,866.807,8.941,46.63,0.00956022,877.579,869.043
583735,native,na_mask,SE,0.65,0.928402,0.085211,dem_agl,reported,5082.317,14510294,1343,861.653,8.495,41.43,0.0283297,907.916,869.149
583735,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,SW,0.05,0.011626,0.950857,dem_agl,reported,5075.474,14471248,14919,868.526,8.606,53.2,0.00469412,868.75,875.786
583735,native,na_mask,SW,0.12,0.066963,0.878067,dem_agl,reported,5075.863,14473465,13778,868.136,8.575,47.78,0.00492515,868.94,872.359
583735,native,na_mask,SW,0.22,0.224991,0.718863,dem_agl,reported,5076.81,14478865,11285,867.191,8.524,46.36,0.00559385,869.561,873.209
583735,native,na_mask,SW,0.35,0.492637,0.475021,dem_agl,reported,5078.886,14490709,7465,865.115,7.847,41.26,0.0051516,869.322,872.635
583735,native,na_mask,SW,0.5,0.750494,0.250493,dem_agl,reported,5081.171,14503752,3940,862.829,6.927,38.08,0.00321365,860.689,870.964
583735,native,na_mask,SW,0.65,0.929333,0.081836,dem_agl,reported,5084.652,14523631,1289,859.348,4.142,26.45,0.00196603,856.021,869.585
583735,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,11758041,0,NA,NA,NA,NA,NA,868.832
583735,native,na_mask,W,0.05,0.005822,0.964495,dem_agl,reported,5075.3,14470257,15132,868.7,8.711,55.6,0.00477271,868.807,870.43
583735,native,na_mask,W,0.12,0.033536,0.929946,dem_agl,reported,5075.335,14470458,14590,868.664,8.827,55.6,0.00497674,869.001,870.433
583735,native,na_mask,W,0.22,0.112717,0.846345,dem_agl,reported,5075.42,14470939,13279,868.582,8.896,54.18,0.00535911,869.454,871.58
583735,native,na_mask,W,0.35,0.281939,0.686035,dem_agl,reported,5075.733,14472727,10766,868.265,8.776,49.07,0.00558703,870.14,871.376
583735,native,na_mask,W,0.5,0.499981,0.494461,dem_agl,reported,5077.213,14481165,7764,866.786,8.342,49.07,0.00436692,867.538,871.607
583735,native,na_mask,W,0.65,0.718022,0.294413,dem_agl,reported,5078.094,14486191,4624,865.907,9.383,49.07,0.00831613,861.833,870.461
583735,native,na_mask,W,0.8,0.906829,0.121106,dem_agl,reported,5079.881,14496389,1903,864.105,7.019,34.64,0.0110114,849.562,869.551
583735,native,na_mask,W,0.92,0.985093,0.031037,dem_agl,reported,5076.97,14479781,485,867.028,7.319,28.58,0.0238908,834.343,868.917
632406,native,na_mask,E,0.05,0.005901,0.870481,dem_agl,reported,7838.367,137157887,131095,1304.355,446.513,2144.26,0.0804228,1315.549,1265.862
632406,native,na_mask,E,0.12,0.033988,0.825015,dem_agl,reported,7852.364,137648159,124500,1290.132,451.699,2144.26,0.0852561,1322.124,1557.312
632406,native,na_mask,E,0.22,0.114237,0.730737,dem_agl,reported,7890.313,138981856,111273,1252.078,455.933,2145.66,0.0850946,1315.337,1696.971
632406,native,na_mask,E,0.35,0.284291,0.594997,dem_agl,reported,7973.769,141937421,92501,1168.178,445.241,2007.95,0.0676574,1214.865,1663.773
632406,native,na_mask,E,0.5,0.500051,0.441486,dem_agl,reported,7978.423,142103147,68609,1161.53,482.637,2010.09,0.109531,1260.595,1453.439
632406,native,na_mask,E,0.65,0.715811,0.288389,dem_agl,reported,7927.621,140299253,44251,1203.39,511.842,2004.53,0.247041,1999.154,1339.403
632406,native,na_mask,E,0.8,0.905633,0.141469,dem_agl,reported,8198.582,150053819,23475,943.42,476.353,1847.03,0.393229,2704.882,1386.356
632406,native,na_mask,E,0.92,0.984901,0.047555,dem_agl,reported,8589.632,164709514,8654,554.463,232.582,1125.49,0.336392,2399.583,1362.191
632406,native,na_mask,N,0.05,0.005901,0.869938,dem_agl,reported,7843.022,137320857,131136,1299.659,444.804,2144.26,0.0748882,1305.864,1714.263
632406,native,na_mask,N,0.12,0.033992,0.823772,dem_agl,reported,7855.792,137768377,124455,1286.486,447.067,2144.26,0.0767136,1305.422,1692.373
632406,native,na_mask,N,0.22,0.114251,0.734285,dem_agl,reported,7878.99,138583245,111352,1263.055,451.376,2145.66,0.0891261,1315.394,1542.688
632406,native,na_mask,N,0.35,0.284299,0.6021,dem_agl,reported,7918.248,139967703,92158,1223.764,459.083,2020.51,0.103961,1340.284,1493.843
632406,native,na_mask,N,0.5,0.5,0.440324,dem_agl,reported,7987.152,142414248,68851,1155.843,455.368,1942.13,0.114574,1332.052,1496.521
632406,native,na_mask,N,0.65,0.715711,0.284256,dem_agl,reported,8078.382,145686171,45610,1064.852,432.495,1871.27,0.10339,1145.141,1449.091
632406,native,na_mask,N,0.8,0.905585,0.141133,dem_agl,reported,8099.342,146443168,22914,1037.575,442.826,1873.7,0.245192,13.419,1371.889
632406,native,na_mask,N,0.92,0.984894,0.039777,dem_agl,reported,7692.365,132095894,6052,1411.957,331.883,1816.53,0.40649,-853.066,1345.607
632406,native,na_mask,NE,0.05,0.011802,0.846796,dem_agl,reported,7841.753,137276399,127557,1300.913,449.542,2144.26,0.0824949,1319.267,1487.356
632406,native,na_mask,NE,0.12,0.06798,0.754893,dem_agl,reported,7871.122,138306596,114189,1270.71,457.577,2145.66,0.0922528,1332.833,1624.464
632406,native,na_mask,NE,0.22,0.228212,0.588691,dem_agl,reported,7953.079,141201767,90497,1187.168,458.303,2149.32,0.106205,1349.075,1620.05
632406,native,na_mask,NE,0.35,0.495221,0.394322,dem_agl,reported,8092.934,146211527,62562,1046.034,441.615,1949.7,0.108817,1332.978,1550.653
632406,native,na_mask,NE,0.5,0.749981,0.214851,dem_agl,reported,8280.254,153058315,35690,855.961,401.44,1740.48,0.132859,1367.739,1467.808
632406,native,na_mask,NE,0.65,0.926665,0.089605,dem_agl,reported,8400.197,157524643,15636,713.931,387.671,1590.54,0.368067,2580.082,1375.485
632406,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,NW,0.05,0.011799,0.847233,dem_agl,reported,7819.373,136493979,127208,1324.057,426.258,2119.3,0.0675993,1321.47,1090.301
632406,native,na_mask,NW,0.12,0.067964,0.758667,dem_agl,reported,7797.908,135745610,113418,1345.738,411.857,2119.3,0.0602178,1345.079,1176.18
632406,native,na_mask,NW,0.22,0.228168,0.599969,dem_agl,reported,7799.665,135806800,89696,1344.156,411.664,2119.3,0.0709143,1324.281,1313.146
632406,native,na_mask,NW,0.35,0.495248,0.405362,dem_agl,reported,7822.272,136595193,61346,1321.539,406.268,1882.83,0.1175,1160.237,1400.142
632406,native,na_mask,NW,0.5,0.75002,0.226497,dem_agl,reported,7710.609,132723246,33293,1433.164,320.064,1589.95,0.0823934,1341.729,1329.668
632406,native,na_mask,NW,0.65,0.926704,0.089474,dem_agl,reported,7745.182,133916108,13225,1398.472,258.554,1128.25,0.0576551,1517.046,1346.866
632406,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,S,0.05,0.005901,0.870038,dem_agl,reported,7845.015,137390650,131183,1297.794,444.663,2144.26,0.0770049,1290.723,1717.38
632406,native,na_mask,S,0.12,0.033989,0.824836,dem_agl,reported,7836.082,137077928,124209,1307.317,443.705,2144.26,0.0778754,1284.161,1477.752
632406,native,na_mask,S,0.22,0.114242,0.740764,dem_agl,reported,7783.357,135239495,110288,1360.463,425.759,2141.82,0.0649916,1317.684,1105.065
632406,native,na_mask,S,0.35,0.284289,0.615751,dem_agl,reported,7727.267,133297308,90238,1416.081,405.66,2061.84,0.0463605,1363.759,1102.072
632406,native,na_mask,S,0.5,0.5,0.455768,dem_agl,reported,7690.629,132036287,66137,1451.846,378.518,2039.08,0.0245768,1394.565,1204.114
632406,native,na_mask,S,0.65,0.715701,0.291514,dem_agl,reported,7672.658,131419952,42255,1470.562,355.184,1659.82,0.0206633,1423.446,1293.105
632406,native,na_mask,S,0.8,0.905578,0.137141,dem_agl,reported,7646.171,130514136,19874,1495.081,344.187,1426.42,0.105772,1829.793,1328.847
632406,native,na_mask,S,0.92,0.984892,0.038869,dem_agl,reported,7662.348,131067006,5990,1460.714,310.844,1179.98,0.207728,2302.083,1344.277
632406,native,na_mask,SE,0.05,0.011802,0.84691,dem_agl,reported,7843.803,137348197,127605,1298.979,449.415,2144.26,0.0838377,1302.999,1496.88
632406,native,na_mask,SE,0.12,0.067977,0.756059,dem_agl,reported,7849.487,137547339,114007,1293.81,454.447,2144.26,0.0885888,1298.691,1517.18
632406,native,na_mask,SE,0.22,0.228209,0.595657,dem_agl,reported,7832.536,136953892,89719,1311.382,440.137,2141.82,0.0759751,1303.115,1399.891
632406,native,na_mask,SE,0.35,0.495284,0.405184,dem_agl,reported,7847.705,137484879,61292,1295.986,409.995,1917.05,0.0660096,1146.331,1381.195
632406,native,na_mask,SE,0.5,0.75007,0.227619,dem_agl,reported,7679.877,131667347,32981,1462.69,372.07,1894.29,0.109283,1104.289,1301.217
632406,native,na_mask,SE,0.65,0.92676,0.087722,dem_agl,reported,7495.956,125436413,12163,1646.193,219.666,1317.1,0.0667761,1553.365,1324.631
632406,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,83612736,0,NA,NA,NA,NA,NA,1349.95
632406,native,na_mask,SW,0.05,0.011799,0.847333,dem_agl,reported,7821.441,136566176,127256,1322.05,426.248,2119.3,0.0699736,1306.137,1113.534
632406,native,na_mask,SW,0.12,0.067961,0.759828,dem_agl,reported,7777.083,135021538,113235,1366.916,405.671,2031.56,0.0603971,1326.952,1075.573
632406,native,na_mask,SW,0.22,0.228152,0.607191,dem_agl,reported,7716.831,132937523,89165,1427.182,384.868,1907.37,0.0361939,1374.117,1095.923
632406,native,na_mask,SW,0.35,0.495143,0.414482,dem_agl,reported,7724.033,133185771,60867,1419.876,391.264,1820.39,0.0702484,1287.059,1270.1
632406,native,na_mask,SW,0.5,0.74993,0.229443,dem_agl,reported,7704.306,132506321,33372,1438.415,385.403,1671.21,0.0999569,1368.756,1301.297
632406,native,na_mask,SW,0.65,0.926631,0.08856,dem_agl,reported,7514.35,126052775,12405,1618.627,298.668,1533.48,0.232187,2737.27,1316.847
